date,HUL_sentiment
2022-12-08,-0.9474419383332133
2022-12-09,0.09126966958865523
2022-12-15,0.4939201269298792
2022-12-29,0.053458984941244125
2023-01-19,-0.9638193575665355
2023-01-20,-0.3036690078054865
2023-01-22,-0.5387818745026985
2023-01-31,-0.0003221556544303894
2023-02-16,0.9382285391911864
2023-02-17,0.3837765573213498
2023-02-18,0.5314723886549473
2023-02-20,0.09231730364263058
2023-02-23,0.6116301584988832
2023-02-24,0.7532598450779915
2023-03-01,0.08192515559494495
2023-03-10,-0.5799480676651001
2023-03-11,0.32277367791781825
2023-03-21,0.048590727150440216
2023-03-29,-0.8219991251826286
2023-04-10,0.014434436336159706
2023-04-11,-0.0015693046152591705
2023-04-19,0.28156033903360367
2023-04-26,0.0082020815461874
2023-04-27,0.8137737344950438
